Name	Rank	Superkingdom	Kingdom	Phylum	Class	Order	Family	Genus	Species	Intensity F01_Fraction1	Intensity F01_Fraction2	Intensity F01_Fraction3	Intensity F01_Fraction4	Intensity F02_FractionCyto	Intensity F02_FractionEnv	Intensity F04	Intensity F05	Intensity F06	Intensity F07_Fraction1	Intensity F07_Fraction2	Intensity F07_Fraction3	Intensity F07_Fraction4
Gordonibacter	Genus	Bacteria		Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Gordonibacter		0.0	5291338.0	9.548201E7	1.1239327E7	147160.0	105310.0	3377123.3	8322420.0	7136500.0	1447917.0	1148500.0	5466900.0	4.316651E7
UBA3263	Genus	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	UBA3263		1253952.0	266490.0	7.62466776E7	856970.0	8750908.8	7474551.1	1364643.7	8087974.0	3551403.0	4922060.0	9736070.0	1.172957E7	5915090.0
Eisenbergiella	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eisenbergiella		3749469.1	8.159525231E7	9.947559832E7	2.5490692472E7	3.128760537E8	1.4442163E7	1.795881273E7	1.186982076E8	7.48791773E7	2.3876681E7	4.18296705E7	1.479363184E8	7.80717563E7
UMGS1872	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UMGS1872		0.0	1.264462E8	1122500.0	0.0	9427300.0	1.83889E7	84669.0	1.73435E7	4.20041E7	1980100.0	2950000.0	8482700.0	0.0
GCA-900066755	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	GCA-900066755		124750.0	0.0	758582.0	56894.0	1.613524E7	3025340.0	1198756.0	1.8243418E7	1.6199969E7	1.2317494E7	7103543.0	2.089907E7	2872080.0
HUN007	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	HUN007		0.0	7.4290063732E8	4.0133015E7	7627030.0	2028771.0	2.183701E7	2.174901E7	3.284206E7	3.92871E7	1.8707E7	3.200517E7	5.308741E7	9.611819E7
CAG-776	Genus	Bacteria		Firmicutes	Bacilli	RF39	UBA660	CAG-776		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zag1	Genus	Bacteria		Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	Zag1		0.0	77764.0	113249.0	109350.0	271330.0	0.0	59550.5	1710790.0	445220.0	848281.0	1343000.0	1150540.0	634140.0
UMGS1518	Genus	Bacteria		Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	UMGS1518		596870.0	5562.6	793.6	288991.8	3.6711126E8	2.211354E7	3673047.2	1969740.0	4368300.0	31360.0	16374.0	2161389.0	2399524.0
CAG-1000	Genus	Bacteria		Firmicutes	Bacilli	RF39	UBA660	CAG-1000		566291.8	456509.3	137250.0	325540.0	2.35303857E9	3.27146114E9	765133.7	1.3755544E7	3065816.0	1693293.0	1789008.0	4.1965176E7	536708.0
Fusobacterium_A	Genus	Bacteria		Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_A		203350.0	87154.0	0.0	124140.0	0.0	218810.0	7745.7	0.0	533500.0	0.0	3307400.0	1.00194E7	1215100.0
Roseburia	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia		2.17896219E7	9.12896048554E8	2.467560089E8	1.058551327E8	2.27578853E8	8.35744815E7	6.770248552E7	2.15340806E8	2.929095442E8	6.4749271E7	1.47586595E8	5.5933441E8	1.96303164E8
Dialister	Genus	Bacteria		Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister		264590.0	3536171.0	4556040.0	5782657.0	5864980.0	2328820.0	591523.0	3568380.0	4682760.0	710610.0	3311990.0	4405810.0	1133660.0
Absicoccus	Genus	Bacteria		Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Absicoccus		0.0	1.9558668E10	1.6065011E8	1.4307E8	0.0	0.0	5048500.0	8.6717E7	0.0	5.8568E7	0.0	1.025E8	6.503E7
Longibaculum	Genus	Bacteria		Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Longibaculum		172630.0	7.10272917E7	1.5966015E7	3374100.0	6563421.0	1.7977451E7	1057004.0	9435243.0	2753507.0	3999170.0	6655436.0	1.2178222E7	1945093.0
Morganella	Genus	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Morganella		69891.0	170330.0	153412.0	60268.650779999996	2.0853364306E8	3.372144221E8	1365065.0934000001	6628407.7	3106074.0	1049154.5	5421601.4	5652354.7	1660049.6
UMGS692	Genus	Bacteria		Firmicutes_A	Clostridia_A	Christensenellales	CAG-314	UMGS692		0.0	27785.0	116503.0	76178.0	0.0	0.0	86041.0	0.0	0.0	220436.0	87197.0	1563600.0	490654.0
UBA1191	Genus	Bacteria		Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	UBA1191		93122.0	6.9162918E7	9.1127646405E7	1.68525589E8	8.09615531E8	5.000725E7	2166478.0	1.354905401E8	1.65560689E7	2.06082405E7	4.04549072E7	1.270174059E8	2.80622788E7
Blastococcus	Genus	Bacteria		Actinobacteriota	Actinomycetia	Mycobacteriales	Geodermatophilaceae	Blastococcus		32584.0	1338710.0	663289.0	142612.06	617190.0	4112451.2	3240832.0	669860.0	5324300.0	332631.0	695048.0	1391650.0	108450.0
CAG-1138	Genus	Bacteria		Firmicutes_A	Clostridia_A	Christensenellales	CAG-917	CAG-1138		0.0	0.0	4748600.0	0.0	0.0	0.0	308463.77	10921.0	3608585.0	2697.0	17365.0	823611.0	13518.0
Olegusella	Genus	Bacteria		Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olegusella		808.36	241.9	0.0	218.02	22294.0	401532.0	2370.8	2094443.0	106358.0	590697.0	413625.0	1021433.0	5152295.0
Ruminococcus	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus		0.0	0.0	0.0	19241.0	0.0	0.0	0.0	3528400.0	1698200.0	2168230.0	1550000.0	0.0	0.0
UMGS1648	Genus	Bacteria		Firmicutes	Bacilli	RF39	UBA660	UMGS1648		0.0	65643.0	0.0	0.0	4407400.0	0.0	17752.0	0.0	0.0	0.0	0.0	0.0	0.0
CAG-521	Genus	Bacteria		Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	CAG-521		0.0	5079700.0	1.553686E7	176680.0	0.0	2116810.0	303998.0	4.023457E7	6525710.0	2.569083E7	1.578975E7	3.734311E7	1.912549E7
UMGS1649	Genus	Bacteria		Firmicutes_A	Clostridia	TANB77	CAG-465	UMGS1649		0.0	0.0	0.0	0.0	0.0	0.0	18553.0	0.0	64468.0	40342.0	69715.0	296190.0	2629200.0
Phascolarctobacterium	Genus	Bacteria		Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium		0.0	0.0	232500.0	0.0	4425420.0	0.0	0.0	0.0	1664400.0	0.0	0.0	0.0	0.0
Lactiplantibacillus	Genus	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus		0.0	0.0	99117.0	15369.0	5.399461E7	1860480.0	255166.9	3360900.0	2888190.0	186730.0	5039330.0	6877800.0	3288470.0
Clostridium	Genus	Bacteria		Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium		26632.0	6.818388828E7	1.29735261E8	1.0526225E7	4.2044307E8	7.2959349E7	2.258449718E7	2.3217068E7	3.4301542E7	1.2976543E7	1.1608827E7	5.5502636E7	9.3411887E7
CAG-552	Genus	Bacteria		Firmicutes_A	Clostridia_A	Christensenellales	CAG-552	CAG-552		0.0	979192.0	72585.0	0.0	0.0	0.0	98942.0	1383400.0	1257700.0	96624.0	0.0	3357100.0	5898220.0
Clostridium_AQ	Genus	Bacteria		Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Clostridium_AQ		29185.0	2608302.0	169675.0	37889.0	1.677473E7	8.1858185E8	1376879.8	2.029847E7	9.154701E7	8330125.0	1.5194271E7	3.3936375E7	1.4817545E7
UMGS680	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UMGS680		0.0	8.84673156E7	1.480777994E7	669310.0	7430850.0	1.810926E7	2901867.93	1.7191864E7	1.2165002E7	1559786.0	3866290.0	1.7376458E7	8861586.3
Intestinibacter	Genus	Bacteria		Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Intestinibacter		4.5534778089999996E7	4.23305380599E8	1.888319566562E8	2.9489423784999996E8	7.4712204621E8	2.79472321E8	3.7782323059999995E7	4.759696299E8	3.634406126E8	1.70022995E8	1.992431196E8	5.2804269129999995E8	3.301204051E8
UBA4372	Genus	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	UBA4372		337510.0	4701000.0	1002310.0	0.0	0.0	0.0	56489.0	774230.0	0.0	0.0	0.0	1030900.0	2431300.0
Eggerthella	Genus	Bacteria		Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella		2.02918502E7	8.1738385E7	2.7249064E7	2.51296158E7	1.10154916E8	2.1862372E7	2438685.9	3.9836925E7	3.9005692E7	1.1659692E7	1.42364388E8	6.3341141E7	1.9301365E7
UMGS687	Genus	Bacteria		Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UMGS687		0.0	0.0	0.0	0.0	1396000.0	2532600.0	54962.0	989530.0	2224200.0	758960.0	1012800.0	3610000.0	4512100.0
Desulfovibrio	Genus	Bacteria		Desulfobacterota_A	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio		2993.8	2578107.8	1341549.0	4523475.0	2.854264E7	9.9058597E7	1017102.24	7650064.0	1.1289763E7	1458707.0	1789257.0	1.226197E7	5001376.0
CAG-1024	Genus	Bacteria		Firmicutes_A	Clostridia	Christensenellales	CAG-138	CAG-1024		0.0	792460.0	99310.0	203510.0	1551400.0	2461400.0	207680.0	0.0	1906280.0	1971250.0	4148900.0	0.0	2038700.0
CAG-557	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-557		0.0	149370.0	4407900.0	6407540.0	9669450.0	1849100.0	142880.0	4.1235224E8	3998720.0	1370970.0	1958300.0	2.41574E7	2.752677E7
CAG-312	Genus	Bacteria		Verrucomicrobiota	Verrucomicrobiae	Opitutales	CAG-312	CAG-312		0.0	126760.0	44688.0	0.0	0.0	28387.0	7729.5	1270900.0	2185916.0	1447487.0	1168730.0	2217300.0	601560.0
CAG-433	Genus	Bacteria		Firmicutes	Bacilli	RF39	CAG-433	CAG-433		0.0	0.0	0.0	2202200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAG-313	Genus	Bacteria		Firmicutes	Bacilli	ML615J-28	CAG-313	CAG-313		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1344400.0	301600.0	0.0	0.0	0.0
UMGS1975	Genus	Bacteria		Firmicutes_A	Clostridia_A	Christensenellales	QAND01	UMGS1975		0.0	546958.0	36822.0	0.0	265660.0	864470.0	352981.63	5995060.0	1.16132841E7	654843.9	2898360.0	1780940.0	0.0
CAG-317	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-317		0.0	113190.0	0.0	38559.0	0.0	0.0	0.0	113190.0	56377.0	0.0	158600.0	0.0	0.0
UMGS1613	Genus	Bacteria		Firmicutes	Bacilli	RF39	UBA660	UMGS1613		0.0	0.0	0.0	0.0	3737240.0	6603350.0	217480.0	1691200.0	1764310.0	470490.0	0.0	0.0	2709730.0
SFTJ01	Genus	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	SFTJ01		0.0	0.0	0.0	0.0	1.34566E7	0.0	521910.0	0.0	0.0	0.0	0.0	2960800.0	3709200.0
Pediococcus	Genus	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus		0.0	2355172.0	555959.1	453775.0	1.928572E7	4978720.0	358182.0	3074160.0	1937082.0	689870.0	1281546.0	4399446.0	1840040.0
Ellagibacter	Genus	Bacteria		Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Ellagibacter		3874578.86	9235967.690000001	9928537.9	7797718.899999999	4.49215876E7	2.433651201E7	3584729.8	6.1832757E7	5.1915792E7	2.2775645E7	4.4586955E7	6.3966209E7	5.39214566E7
UMGS1865	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	CAG-272	UMGS1865		96464.0	0.0	0.0	1322200.0	18390.0	0.0	37927.5	2.54987E7	691350.0	0.0	207210.0	503290.0	266220.0
CAG-306	Genus	Bacteria		Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	CAG-306		470180.0	125280.0	0.0	68083.0	9.068789E7	1322200.0	202790.0	1.404598E8	1.0081E8	1.03861E7	2.73327E7	8394100.0	3.17396E7
Rs-D84	Genus	Bacteria		Proteobacteria	Alphaproteobacteria	Rs-D84	Rs-D84	Rs-D84		0.0	0.0	254420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAG-451	Genus	Bacteria		Firmicutes	Bacilli	RF39	CAG-611	CAG-451		0.0	0.0	1848345.771	0.0	5.0003398E7	2249900.0	41825.0	0.0	0.0	0.0	635780.0	0.0	5673.5
UBA6857	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA6857		0.0	188560.0	0.0	0.0	0.0	0.0	290670.0	710440.0	0.0	0.0	396250.0	0.0	0.0
Senegalimassilia	Genus	Bacteria		Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Senegalimassilia		9137.9	3130638.116	1209206.4	8.2235466E7	9506977.5	6600890.0	3849922.5999999996	3116357.4	3071101.8	1086382.4	4547236.74	4610640.6	2426933.0
SCN-57-10	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	SCN-57-10		0.0	0.0	0.0	0.0	0.0	0.0	5494.2	59222.0	57765.0	46275.0	36997.0	0.0	0.0
UBA4675	Genus	Bacteria		Firmicutes_A	Clostridia_A	Christensenellales	Borkfalkiaceae	UBA4675		0.0	0.0	0.0	1248700.0	9.685E7	2.544364E7	615714.0	2630900.0	6503100.0	2399600.0	2177200.0	3170300.0	5578800.0
SFFH01	Genus	Bacteria		Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	SFFH01		4164278.0	9.93020183E7	3.4505194E7	7256289.0	3.5128943E7	3.3459683E7	8539999.629999999	3.0670543E7	3.3091428E7	1.4654883E7	3.290859E7	1.173916493E8	2.9858486E7
Prevotellamassilia	Genus	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotellamassilia		0.0	0.0	0.0	99339.0	1.6897E7	1.19007E7	180720.0	5667100.0	5.044783E7	1894380.0	4907700.0	5384500.0	4957100.0
Fournierella	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Fournierella		1.09158155E8	4544100.0	753654.0	3492061.0	0.0	3.61121E7	133250.29	1269240.0	1.3804122E7	244970.0	3813255.2	7312676.0	1.8348596E7
Olsenella_B	Genus	Bacteria		Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella_B		0.0	0.0	0.0	0.0	0.0	48923.0	0.0	0.0	0.0	1403830.0	0.0	0.0	0.0
UBA11524	Genus	Bacteria		Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	UBA11524		57861.0	35833.0	539731.0	0.0	191370.0	323120.0	31038.0	2066870.0	1877840.0	607650.0	884190.0	4803600.0	1471020.0
Monoglobus	Genus	Bacteria		Firmicutes_A	Clostridia	Monoglobales	Monoglobaceae	Monoglobus		0.0	0.0	171410.0	0.0	0.0	0.0	10768.0	130090.0	13699.0	0.0	0.0	3955690.0	599140.0
Bacteroides_B	Genus	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides_B		1.887665128E8	1.391668446283E9	8.518381184360001E8	5.35362641046E8	8.843355948E8	5.350330055E8	1.8060336314000002E8	1.0797311662E9	7.98102925E8	3.153043427E8	5.45518869E8	1.1507807817E9	8.150745335E8
Bacteroides_A	Genus	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides_A		3429133.45	1.1006984469740002E8	5.56109998E7	1.6160092399E7	3.047398732E7	1.17937156E7	1.0052436868E7	8.60426908E7	2.55472335E7	1.0639753200000001E7	2.4879859E7	7.8514127E7	6.12051041E7
Ureibacillus	Genus	Bacteria		Firmicutes	Bacilli	Bacillales_A	Planococcaceae	Ureibacillus		0.0	531711.678	57946.0	111040.0	3.793976E7	5970280.0	302549.6	5.9283592E7	748980.0	6268517.6	1.3257316899999999E7	3.8796729E7	1686728.8
CAG-217	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-217		840317.0	4.507582E7	1.4255852E7	1.04480788E7	1.146311E7	1.41602E7	3789792.0	2.072063E7	2.3884638E7	1.114245E7	2.622239E7	8.336922E7	1.215069E7
Alloscardovia	Genus	Bacteria		Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Alloscardovia		714567.0	1866210.0	1455521.4	227432.1	2.302171E8	1.1913822E7	1352054.0	1.916548E7	5801370.0	5610200.0	4749660.0	7997390.0	2.391084E7
Bacteroides_F	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Bacteroides_F		509866.0	1.7964654776E7	3076175.7	826860.3	1.055657E7	978054.0	910791.79	2.6874179E7	1.25885699E7	5407597.0	8912140.0	2.142501E7	1.6331104E7
Alistipes_A	Genus	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A		0.0	22870.0	371190.0	69466.0	209832.0	930410.0	172973.65000000002	1.0560743E7	8140481.0	1.50206214E7	5338450.8	1.1201605E7	5430820.0
SFLA01	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	CAG-382	SFLA01		494604.0	1967500.0	1908400.0	1132168.1	565890.0	373550.0	266487.2	2454900.0	1.155402E7	1446640.0	3402930.0	6889870.0	1291270.0
UBA1394	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UBA1394		0.0	1.08279E8	8013270.0	135840.0	7645900.0	0.0	2579569.0	3.28792E7	1.3761E7	647470.0	1.79388E7	2.33805E7	1.9478E7
Bacteroides	Genus	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides		5.528195478999999E7	4.9150957925399995E8	3.6062665671E8	7.1000259254E7	1.595943082E8	2.3493822637E8	3.2663146448E7	3.107792876E8	3.154979869E8	1.0173525219999999E8	8.27588478E7	2.9762632E8	2.5854558210000002E8
Massilistercora	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Massilistercora		248950.0	0.0	3679650.0	5191600.0	685680.0	0.0	279740.0	1.184592E7	1.2988E7	422240.0	4581800.0	6230830.0	6204390.0
UBA1390	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	UBA1390	UBA1390		15096.8	1.2600002E8	2.755651E7	0.0	1805361.0	0.0	12700.0	434920.0	8160790.0	75957.0	280820.0	1416060.0	1709194.0
UBA11774	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA11774		0.0	3049318.1040000003	3190268.9844500003	33271.0	8.18463459E7	2.09008571E7	1711270.5509999997	5649518.6	2491814.3	394988.4	2374993.0	5972951.0	6277647.6
Paeniclostridium	Genus	Bacteria		Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Paeniclostridium		1.055902E7	3.6470378E7	7.093046E7	7017078.7653	5.54894625E7	3.0560328E7	5220418.1899999995	5.0800865E7	7.29458944E7	2.6032757E7	4.67691938E7	6.4034847E7	2.1555695E7
UMGS1603	Genus	Bacteria		Firmicutes_A	Clostridia_A	Christensenellales	CAG-74	UMGS1603		19146.0	11052.0	0.0	0.0	200310.0	199450.0	8470164.0	1122664.0	708433.0	378630.0	1283550.0	1515420.0	196310.0
CAG-568	Genus	Bacteria		Firmicutes	Bacilli	RFN20	CAG-288	CAG-568		4003800.0	159980.0	41925.0	0.0	0.0	0.0	446220.0	0.0	0.0	0.0	0.0	0.0	0.0
Eubacterium_R	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R		986677.12	8566460.0	3186619.0	1182910.0	1.0170957E8	8.5786629E7	8354250.0	5011660.0	2.3711433E7	468783.1	7487150.5	2.8775908E7	3.1876949E7
Megasphaera	Genus	Bacteria		Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera		242400.0	9517023.0	8751681.0	2787145.0	6791520.0	1.838939E7	1217912.0	2936350.0	1206660.0	684252.0	711713.0	1650162.0	1398500.0
Bulleidia	Genus	Bacteria		Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Bulleidia		141330.0	6.2511562E8	4934860.0	333170.0	1.250559E8	5.6703E7	5836790.0	1.471479E7	3.827778E7	574610.0	5460610.0	8581460.0	5808060.0
CAG-449	Genus	Bacteria		Firmicutes	Bacilli	RFN20	CAG-449	CAG-449		0.0	131.81	8217.3	89.33	9693174.3	1.23895621E8	268788.66000000003	6885.4	5894915.0	1019200.0	6121958.4	4462210.0	6815.299999999999
Adlercreutzia	Genus	Bacteria		Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia		2810060.0	7.967922E7	5862189.0	2692969.0	2.642309E7	2.322866E7	2239301.0	2.109034E7	1.542757E7	3281050.0	1.060025E7	1.57172E7	2826880.0
Lachnoanaerobaculum	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum		0.0	2102550.0	2400852.8826	114280.0	698841.22	758660.0	219560.0	2155786.7	851015.4	3006.9	927963.1	415479.1	739907.0
CAG-590	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-590		0.0	135.55	7204.37	473070.0	3.894709E7	5484783.0	2837693.6	1.018183E7	9209320.0	4704980.0	6424201.0	55801.0	57500.0
Ruthenibacterium	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruthenibacterium		117520.0	1.5260201E7	4256560.0	746345.0	4384260.0	1272310.0	1485753.0	7818700.0	0.0	5403370.0	9700500.0	6600400.0	377150.0
CAG-354	Genus	Bacteria		Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-354		0.0	0.0	0.0	0.0	8555600.0	962560.0	199380.0	3530900.0	1867500.0	3312300.0	7854500.0	1437100.0	0.0
CAG-110	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110		0.0	753310.0	1453818.2	5603680.0	1987477.0	234620.0	187210.3	1770428.0	745389.0	421411.0	569350.0	3262390.0	1989400.0
CAG-594	Genus	Bacteria		Firmicutes	Bacilli	RF39	UBA660	CAG-594		0.0	0.0	20007.0	0.0	0.0	0.0	0.0	278240.0	2455590.0	516910.0	0.0	0.0	106740.0
CAG-353	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	CAG-353		0.0	20003.0	0.0	0.0	339940.0	752749.0	76709.51	1.0259925E7	1723742.0	386631.1	2566967.0	7817071.0	1.9588737E7
Butyricimonas	Genus	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Butyricimonas		147502.4	4.5482529391999996E8	1.2867786728E7	395171.77	1.0499239E7	2.3969341E7	1.3275398231900001E7	6.49240906E7	3.9293898E7	2.01542703E7	4.730845381E7	6.82402171E7	2.53118515E7
Stomatobaculum	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Stomatobaculum		82967.81	2343600.0	6548611.9	1801780.0	1.2894373E7	4.6176907E7	2456213.347	1.73310012E7	1.36327921E7	3910864.0	7185490.0	1.966672E7	4931407.0
Flavonifractor	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Flavonifractor		133290.0	2183240.0	662740.0	0.0	8281780.0	8249720.0	883719.5	4010022.0	1.2713641E7	347724.0	1331118.0	2.687002E7	4044413.0
UMGS403	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS403		0.0	1.983199E7	105910.07	162180.0	1.0657E7	9831800.0	505987.0	8141830.0	6658866.0	2477361.7	7932910.0	7681911.0	1496208.0
UMGS1933	Genus	Bacteria		Firmicutes_A	Clostridia	TANB77	CAG-508	UMGS1933		0.0	0.0	0.0	0.0	4960720.0	0.0	0.0	2735710.0	2376850.0	1008000.0	1671750.0	8868200.0	478710.0
Peptococcus	Genus	Bacteria		Firmicutes_B	Peptococcia	Peptococcales	Peptococcaceae	Peptococcus		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4252800.0
Oxalobacter	Genus	Bacteria		Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Oxalobacter		425520.0	6378009.24	168430.0	123960.05	37624.0	37344.0	53923.0	0.0	15955.0	0.0	0.0	0.0	5726943.0
UMGS1815	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	CAG-272	UMGS1815		0.0	3708700.0	0.0	1216500.0	0.0	2368700.0	111740.0	0.0	0.0	0.0	0.0	0.0	0.0
CAG-115	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	CAG-115		0.0	679610.0	61052.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Agathobaculum	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum		9725930.6	5.57213992E7	9403675.0	3481591.0	4.22426642E7	2.4548799E7	6602436.92	5.1184684E7	4.31835869E7	1.6004036099999998E7	3.07126259E7	7.0009392E7	3.1648572E7
Lacrimispora	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Lacrimispora		1031565.0	778611.4199999999	2261972.0	8876003.0	3.4330627E7	4.2630625E7	1918489.0	1.51539E7	6693833.0	1931191.0	7912869.0	6783690.0	4133790.0
Campylobacter	Genus	Bacteria		Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter		0.0	0.0	0.0	0.0	0.0	0.0	714.426	2.0916569E7	2.34381848E7	2436700.0	4941847.3	2877095.7	1250000.0
CAG-465	Genus	Bacteria		Firmicutes_A	Clostridia	TANB77	CAG-465	CAG-465		10180.7	252.35	695.82	404.71	1301914.0	116417.0	132344.7	1.005311E7	2404880.0	1.734728E7	2246080.0	5651700.0	2623200.0
UBA5416	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA5416		162453.0	3400657.4	1.34315733E7	634540.0	4522890.0	2946610.0	373182.0	7962785.0	2218750.0	3617946.0	1.1921599E7	8590397.0	3298170.0
Holdemanella	Genus	Bacteria		Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemanella		0.0	369020.0	0.0	0.0	0.0	0.0	1162597.5	77820.0	9178.8	125150.0	6581980.0	95271.0	1567900.0
